parkingAreaOccupancy;parkingAreaStatusTime;parkingAreaTotalNumberOfVacantParkingSpaces;totalParkingCapacityLongTermOverride;totalParkingCapacityShortTermOverride;id;TIME
0.67773277;2021-11-08T11:01:00.000+01:00;398;0;1235;5[Dom / Römer];2021-11-08T11:02:01.783+01:00
0.7762557;2021-11-08T11:01:00.000+01:00;294;0;1314;2[Zeil];2021-11-08T11:02:01.783+01:00
0.6535009;2021-11-08T11:27:00.000+01:00;193;200;557;1[Anlagenring];2021-11-08T11:27:02.979+01:00
0.44505495;2021-11-08T11:27:00.000+01:00;202;0;364;4[Bahnhofsviertel];2021-11-08T11:27:02.979+01:00
0.7109312;2021-11-08T11:27:00.000+01:00;357;0;1235;5[Dom / Römer];2021-11-08T11:27:02.979+01:00
0.7952816;2021-11-08T11:27:00.000+01:00;269;0;1314;2[Zeil];2021-11-08T11:27:02.979+01:00
0.65709156;2021-11-08T11:47:00.000+01:00;191;200;557;1[Anlagenring];2021-11-08T11:47:02.061+01:00
0.43681318;2021-11-08T11:47:00.000+01:00;205;0;364;4[Bahnhofsviertel];2021-11-08T11:47:02.061+01:00
0.7327935;2021-11-08T11:47:00.000+01:00;330;0;1235;5[Dom / Römer];2021-11-08T11:47:02.061+01:00
0.58733034;2021-11-08T11:47:00.000+01:00;912;70;2210;2[Zeil];2021-11-08T11:47:02.061+01:00
0.65709156;2021-11-08T12:02:00.000+01:00;191;200;557;1[Anlagenring];2021-11-08T12:02:00.535+01:00
0.43406594;2021-11-08T12:02:00.000+01:00;206;0;364;4[Bahnhofsviertel];2021-11-08T12:02:00.535+01:00
0.75951415;2021-11-08T12:02:00.000+01:00;297;0;1235;5[Dom / Römer];2021-11-08T12:02:00.535+01:00
0.59411764;2021-11-08T12:02:00.000+01:00;897;70;2210;2[Zeil];2021-11-08T12:02:00.535+01:00
0.6696589;2021-11-08T12:17:00.000+01:00;184;200;557;1[Anlagenring];2021-11-08T12:17:03.004+01:00
0.42582417;2021-11-08T12:17:00.000+01:00;209;0;364;4[Bahnhofsviertel];2021-11-08T12:17:03.004+01:00
0.7651822;2021-11-08T12:17:00.000+01:00;290;0;1235;5[Dom / Römer];2021-11-08T12:17:03.004+01:00
0.7914764;2021-11-08T12:17:00.000+01:00;274;0;1314;2[Zeil];2021-11-08T12:17:03.004+01:00
0.6660682;2021-11-08T12:32:00.000+01:00;186;200;557;1[Anlagenring];2021-11-08T12:32:02.894+01:00
0.43131867;2021-11-08T12:32:00.000+01:00;207;0;364;4[Bahnhofsviertel];2021-11-08T12:32:02.894+01:00
0.7676113;2021-11-08T12:32:00.000+01:00;287;0;1235;5[Dom / Römer];2021-11-08T12:32:02.894+01:00
0.7846271;2021-11-08T12:32:00.000+01:00;283;0;1314;2[Zeil];2021-11-08T12:32:02.894+01:00
0.66247755;2021-11-08T12:47:00.000+01:00;188;200;557;1[Anlagenring];2021-11-08T12:47:01.085+01:00
0.41758242;2021-11-08T12:47:00.000+01:00;212;0;364;4[Bahnhofsviertel];2021-11-08T12:47:01.085+01:00
0.7821862;2021-11-08T12:47:00.000+01:00;269;0;1235;5[Dom / Römer];2021-11-08T12:47:01.085+01:00
0.77929986;2021-11-08T12:47:00.000+01:00;290;0;1314;2[Zeil];2021-11-08T12:47:01.085+01:00
0.6552962;2021-11-08T12:52:00.000+01:00;192;200;557;1[Anlagenring];2021-11-08T12:52:01.067+01:00
0.42032966;2021-11-08T12:52:00.000+01:00;211;0;364;4[Bahnhofsviertel];2021-11-08T12:52:01.067+01:00
0.7854251;2021-11-08T12:52:00.000+01:00;265;0;1235;5[Dom / Römer];2021-11-08T12:52:01.067+01:00
0.5846154;2021-11-08T12:52:00.000+01:00;918;70;2210;2[Zeil];2021-11-08T12:52:01.067+01:00
0.6535009;2021-11-08T13:32:00.000+01:00;193;200;557;1[Anlagenring];2021-11-08T13:32:00.885+01:00
0.42582417;2021-11-08T13:32:00.000+01:00;209;0;364;4[Bahnhofsviertel];2021-11-08T13:32:00.885+01:00
0.7951417;2021-11-08T13:32:00.000+01:00;253;0;1235;5[Dom / Römer];2021-11-08T13:32:00.885+01:00
0.7541857;2021-11-08T13:32:00.000+01:00;323;0;1314;2[Zeil];2021-11-08T13:32:00.885+01:00
0.65170556;2021-11-08T14:03:00.000+01:00;194;200;557;1[Anlagenring];2021-11-08T14:02:01.005+01:00
0.41208792;2021-11-08T14:03:00.000+01:00;214;0;364;4[Bahnhofsviertel];2021-11-08T14:02:01.005+01:00
0.79433197;2021-11-08T14:03:00.000+01:00;254;0;1235;5[Dom / Römer];2021-11-08T14:02:01.005+01:00
0.7480974;2021-11-08T14:03:00.000+01:00;331;0;1314;2[Zeil];2021-11-08T14:02:01.005+01:00
0.6193896;2021-11-08T14:33:00.000+01:00;212;200;557;1[Anlagenring];2021-11-08T14:32:00.063+01:00
0.3956044;2021-11-08T14:33:00.000+01:00;220;0;364;4[Bahnhofsviertel];2021-11-08T14:32:00.063+01:00
0.79352224;2021-11-08T14:33:00.000+01:00;255;0;1235;5[Dom / Römer];2021-11-08T14:32:00.063+01:00
0.55565614;2021-11-08T14:33:00.000+01:00;982;70;2210;2[Zeil];2021-11-08T14:32:00.063+01:00
0.6050269;2021-11-08T14:48:00.000+01:00;220;200;557;1[Anlagenring];2021-11-08T14:47:01.719+01:00
0.3653846;2021-11-08T14:48:00.000+01:00;231;0;364;4[Bahnhofsviertel];2021-11-08T14:47:01.719+01:00
0.7894737;2021-11-08T14:48:00.000+01:00;260;0;1235;5[Dom / Römer];2021-11-08T14:47:01.719+01:00
0.55429864;2021-11-08T14:48:00.000+01:00;985;70;2210;2[Zeil];2021-11-08T14:47:01.719+01:00
0.60682225;2021-11-08T15:04:00.000+01:00;219;200;557;1[Anlagenring];2021-11-08T15:02:00.746+01:00
0.3489011;2021-11-08T15:04:00.000+01:00;237;0;364;4[Bahnhofsviertel];2021-11-08T15:02:00.746+01:00
0.80080974;2021-11-08T15:04:00.000+01:00;246;0;1235;5[Dom / Römer];2021-11-08T15:02:00.746+01:00
0.5457014;2021-11-08T15:04:00.000+01:00;1004;70;2210;2[Zeil];2021-11-08T15:02:00.746+01:00
0.5978456;2021-11-08T15:24:00.000+01:00;224;200;557;1[Anlagenring];2021-11-08T15:22:00.072+01:00
0.31868133;2021-11-08T15:24:00.000+01:00;248;0;364;4[Bahnhofsviertel];2021-11-08T15:22:00.072+01:00
0.7846154;2021-11-08T15:24:00.000+01:00;266;0;1235;5[Dom / Römer];2021-11-08T15:22:00.072+01:00
0.5271493;2021-11-08T15:24:00.000+01:00;1045;70;2210;2[Zeil];2021-11-08T15:22:00.072+01:00
0.5924596;2021-11-08T15:39:00.000+01:00;227;200;557;1[Anlagenring];2021-11-08T15:37:01.084+01:00
0.29395604;2021-11-08T15:39:00.000+01:00;257;0;364;4[Bahnhofsviertel];2021-11-08T15:37:01.084+01:00
0.7708502;2021-11-08T15:39:00.000+01:00;283;0;1235;5[Dom / Römer];2021-11-08T15:37:01.084+01:00
0.6719939;2021-11-08T15:39:00.000+01:00;431;0;1314;2[Zeil];2021-11-08T15:37:01.084+01:00
0.5924596;2021-11-08T15:49:00.000+01:00;227;200;557;1[Anlagenring];2021-11-08T15:47:02.926+01:00
0.2802198;2021-11-08T15:49:00.000+01:00;262;0;364;4[Bahnhofsviertel];2021-11-08T15:47:02.926+01:00
0.7676113;2021-11-08T15:49:00.000+01:00;287;0;1235;5[Dom / Römer];2021-11-08T15:47:02.926+01:00
0.5036199;2021-11-08T15:49:00.000+01:00;1097;70;2210;2[Zeil];2021-11-08T15:47:02.926+01:00
0.59066427;2021-11-08T16:04:00.000+01:00;228;200;557;1[Anlagenring];2021-11-08T16:02:02.394+01:00
0.25;2021-11-08T16:04:00.000+01:00;273;0;364;4[Bahnhofsviertel];2021-11-08T16:02:02.394+01:00
0.7651822;2021-11-08T16:04:00.000+01:00;290;0;1235;5[Dom / Römer];2021-11-08T16:02:02.394+01:00
0.6499239;2021-11-08T16:04:00.000+01:00;460;0;1314;2[Zeil];2021-11-08T16:02:02.394+01:00
0.55655295;2021-11-08T16:29:00.000+01:00;247;200;557;1[Anlagenring];2021-11-08T16:27:02.978+01:00
0.21428572;2021-11-08T16:29:00.000+01:00;286;0;364;4[Bahnhofsviertel];2021-11-08T16:27:02.978+01:00
0.75546557;2021-11-08T16:29:00.000+01:00;302;0;1235;5[Dom / Römer];2021-11-08T16:27:02.978+01:00
0.4760181;2021-11-08T16:29:00.000+01:00;1158;70;2210;2[Zeil];2021-11-08T16:27:02.978+01:00
0.5314183;2021-11-08T16:49:00.000+01:00;261;200;557;1[Anlagenring];2021-11-08T16:47:01.463+01:00
0.2032967;2021-11-08T16:49:00.000+01:00;290;0;364;4[Bahnhofsviertel];2021-11-08T16:47:01.463+01:00
0.7271255;2021-11-08T16:49:00.000+01:00;337;0;1235;5[Dom / Römer];2021-11-08T16:47:01.463+01:00
0.46515837;2021-11-08T16:49:00.000+01:00;1182;70;2210;2[Zeil];2021-11-08T16:47:01.463+01:00
0.508079;2021-11-08T17:05:00.000+01:00;274;200;557;1[Anlagenring];2021-11-08T17:02:01.562+01:00
0.18406594;2021-11-08T17:05:00.000+01:00;297;0;364;4[Bahnhofsviertel];2021-11-08T17:02:01.562+01:00
0.7327935;2021-11-08T17:05:00.000+01:00;330;0;1235;5[Dom / Römer];2021-11-08T17:02:01.562+01:00
0.45022625;2021-11-08T17:05:00.000+01:00;1215;70;2210;2[Zeil];2021-11-08T17:02:01.562+01:00
0.46678635;2021-11-08T17:35:00.000+01:00;297;200;557;1[Anlagenring];2021-11-08T17:32:02.604+01:00
0.1456044;2021-11-08T17:35:00.000+01:00;311;0;364;4[Bahnhofsviertel];2021-11-08T17:32:02.604+01:00
0.71659917;2021-11-08T17:35:00.000+01:00;350;0;1235;5[Dom / Römer];2021-11-08T17:32:02.604+01:00
0.43393666;2021-11-08T17:35:00.000+01:00;1251;70;2210;2[Zeil];2021-11-08T17:32:02.604+01:00
0.42190304;2021-11-08T18:11:00.000+01:00;322;200;557;1[Anlagenring];2021-11-08T18:07:01.299+01:00
0.0989011;2021-11-08T18:11:00.000+01:00;328;0;364;4[Bahnhofsviertel];2021-11-08T18:07:01.299+01:00
0.68016195;2021-11-08T18:11:00.000+01:00;395;0;1235;5[Dom / Römer];2021-11-08T18:07:01.299+01:00
0.41764706;2021-11-08T18:11:00.000+01:00;1287;70;2210;2[Zeil];2021-11-08T18:07:01.299+01:00
0.3756178;2021-11-08T18:36:00.000+01:00;379;150;607;1[Anlagenring];2021-11-08T18:32:00.263+01:00
0.08791209;2021-11-08T18:36:00.000+01:00;332;0;364;4[Bahnhofsviertel];2021-11-08T18:32:00.263+01:00
0.66720647;2021-11-08T18:36:00.000+01:00;411;0;1235;5[Dom / Römer];2021-11-08T18:32:00.263+01:00
0.4122172;2021-11-08T18:36:00.000+01:00;1299;70;2210;2[Zeil];2021-11-08T18:32:00.263+01:00
0.3789127;2021-11-08T18:56:00.000+01:00;377;150;607;1[Anlagenring];2021-11-08T18:52:01.725+01:00
0.07417583;2021-11-08T18:56:00.000+01:00;337;0;364;4[Bahnhofsviertel];2021-11-08T18:52:01.725+01:00
0.6445344;2021-11-08T18:56:00.000+01:00;439;0;1235;5[Dom / Römer];2021-11-08T18:52:01.725+01:00
0.4085973;2021-11-08T18:56:00.000+01:00;1307;70;2210;2[Zeil];2021-11-08T18:52:01.725+01:00
0.46293247;2021-11-08T19:32:00.000+01:00;326;150;607;1[Anlagenring];2021-11-08T19:32:00.454+01:00
0.04945055;2021-11-08T19:32:00.000+01:00;346;0;364;4[Bahnhofsviertel];2021-11-08T19:32:00.454+01:00
0.6;2021-11-08T19:32:00.000+01:00;494;0;1235;5[Dom / Römer];2021-11-08T19:32:00.454+01:00
0.39366516;2021-11-08T19:32:00.000+01:00;1340;70;2210;2[Zeil];2021-11-08T19:32:00.454+01:00
0.50082374;2021-11-08T19:52:00.000+01:00;303;150;607;1[Anlagenring];2021-11-08T19:52:02.411+01:00
0.041208792;2021-11-08T19:52:00.000+01:00;349;0;364;4[Bahnhofsviertel];2021-11-08T19:52:02.411+01:00
0.5651822;2021-11-08T19:52:00.000+01:00;537;0;1235;5[Dom / Römer];2021-11-08T19:52:02.411+01:00
0.38597286;2021-11-08T19:52:00.000+01:00;1357;70;2210;2[Zeil];2021-11-08T19:52:02.411+01:00
0.49917626;2021-11-08T20:02:00.000+01:00;304;150;607;1[Anlagenring];2021-11-08T20:02:02.855+01:00
0.043956045;2021-11-08T20:02:00.000+01:00;348;0;364;4[Bahnhofsviertel];2021-11-08T20:02:02.855+01:00
0.55060726;2021-11-08T20:02:00.000+01:00;555;0;1235;5[Dom / Römer];2021-11-08T20:02:02.855+01:00
0.5076103;2021-11-08T20:02:00.000+01:00;647;0;1314;2[Zeil];2021-11-08T20:02:02.855+01:00
0.47446457;2021-11-08T20:23:00.000+01:00;319;150;607;1[Anlagenring];2021-11-08T20:22:01.920+01:00
0.035714287;2021-11-08T20:23:00.000+01:00;351;0;364;4[Bahnhofsviertel];2021-11-08T20:22:01.920+01:00
0.5263158;2021-11-08T20:23:00.000+01:00;585;0;1235;5[Dom / Römer];2021-11-08T20:22:01.920+01:00
0.49847794;2021-11-08T20:23:00.000+01:00;659;0;1314;2[Zeil];2021-11-08T20:22:01.920+01:00
0.46622735;2021-11-08T20:33:00.000+01:00;324;150;607;1[Anlagenring];2021-11-08T20:32:01.373+01:00
0.03021978;2021-11-08T20:33:00.000+01:00;353;0;364;4[Bahnhofsviertel];2021-11-08T20:32:01.373+01:00
0.5133603;2021-11-08T20:33:00.000+01:00;601;0;1235;5[Dom / Römer];2021-11-08T20:32:01.373+01:00
0.36968327;2021-11-08T20:33:00.000+01:00;1393;70;2210;2[Zeil];2021-11-08T20:32:01.373+01:00
0.4579901;2021-11-08T20:43:00.000+01:00;329;150;607;1[Anlagenring];2021-11-08T20:42:01.057+01:00
0.027472528;2021-11-08T20:43:00.000+01:00;354;0;364;4[Bahnhofsviertel];2021-11-08T20:42:01.057+01:00
0.50364375;2021-11-08T20:43:00.000+01:00;613;0;1235;5[Dom / Römer];2021-11-08T20:42:01.057+01:00
0.4870624;2021-11-08T20:43:00.000+01:00;674;0;1314;2[Zeil];2021-11-08T20:42:01.057+01:00
0.44645798;2021-11-08T20:58:00.000+01:00;336;150;607;1[Anlagenring];2021-11-08T20:57:01.955+01:00
0.027472528;2021-11-08T20:58:00.000+01:00;354;0;364;4[Bahnhofsviertel];2021-11-08T20:57:01.955+01:00
0.48663968;2021-11-08T20:58:00.000+01:00;634;0;1235;5[Dom / Römer];2021-11-08T20:57:01.955+01:00
0.47716895;2021-11-08T20:58:00.000+01:00;687;0;1314;2[Zeil];2021-11-08T20:57:01.955+01:00
0.41186163;2021-11-08T21:24:00.000+01:00;357;150;607;1[Anlagenring];2021-11-08T21:22:01.503+01:00
0.024725275;2021-11-08T21:24:00.000+01:00;355;0;364;4[Bahnhofsviertel];2021-11-08T21:22:01.503+01:00
0.4728745;2021-11-08T21:24:00.000+01:00;651;0;1235;5[Dom / Römer];2021-11-08T21:22:01.503+01:00
0.4672755;2021-11-08T21:24:00.000+01:00;700;0;1314;2[Zeil];2021-11-08T21:22:01.503+01:00
0.40691927;2021-11-08T21:39:00.000+01:00;360;150;607;1[Anlagenring];2021-11-08T21:37:00.783+01:00
0.03021978;2021-11-08T21:39:00.000+01:00;353;0;364;4[Bahnhofsviertel];2021-11-08T21:37:00.783+01:00
0.4591093;2021-11-08T21:39:00.000+01:00;668;0;1235;5[Dom / Römer];2021-11-08T21:37:00.783+01:00
0.46423134;2021-11-08T21:39:00.000+01:00;704;0;1314;2[Zeil];2021-11-08T21:37:00.783+01:00
0.39044482;2021-11-08T21:49:00.000+01:00;370;150;607;1[Anlagenring];2021-11-08T21:47:02.564+01:00
0.03021978;2021-11-08T21:49:00.000+01:00;353;0;364;4[Bahnhofsviertel];2021-11-08T21:47:02.564+01:00
0.4493927;2021-11-08T21:49:00.000+01:00;680;0;1235;5[Dom / Römer];2021-11-08T21:47:02.564+01:00
0.33936653;2021-11-08T21:49:00.000+01:00;1460;70;2210;2[Zeil];2021-11-08T21:47:02.564+01:00
0.38550246;2021-11-08T21:59:00.000+01:00;373;150;607;1[Anlagenring];2021-11-08T21:57:01.678+01:00
0.03021978;2021-11-08T21:59:00.000+01:00;353;0;364;4[Bahnhofsviertel];2021-11-08T21:57:01.678+01:00
0.44048584;2021-11-08T21:59:00.000+01:00;691;0;1235;5[Dom / Römer];2021-11-08T21:57:01.678+01:00
0.3366516;2021-11-08T21:59:00.000+01:00;1466;70;2210;2[Zeil];2021-11-08T21:57:01.678+01:00
0.35749587;2021-11-08T22:25:00.000+01:00;390;150;607;1[Anlagenring];2021-11-08T22:22:01.810+01:00
0.021978023;2021-11-08T22:25:00.000+01:00;356;0;364;4[Bahnhofsviertel];2021-11-08T22:22:01.810+01:00
0.41295546;2021-11-08T22:25:00.000+01:00;725;0;1235;5[Dom / Römer];2021-11-08T22:22:01.810+01:00
0.4497717;2021-11-08T22:25:00.000+01:00;723;0;1314;2[Zeil];2021-11-08T22:22:01.810+01:00
0.22734761;2021-11-08T22:40:00.000+01:00;469;150;607;1[Anlagenring];2021-11-08T22:37:01.289+01:00
0.021978023;2021-11-08T22:40:00.000+01:00;356;0;364;4[Bahnhofsviertel];2021-11-08T22:37:01.289+01:00
0.4008097;2021-11-08T22:40:00.000+01:00;740;0;1235;5[Dom / Römer];2021-11-08T22:37:01.289+01:00
0.44520548;2021-11-08T22:40:00.000+01:00;729;0;1314;2[Zeil];2021-11-08T22:37:01.289+01:00
0.16968699;2021-11-08T22:55:00.000+01:00;504;150;607;1[Anlagenring];2021-11-08T22:52:00.918+01:00
0.01923077;2021-11-08T22:55:00.000+01:00;357;0;364;4[Bahnhofsviertel];2021-11-08T22:52:00.918+01:00
0.39757085;2021-11-08T22:55:00.000+01:00;744;0;1235;5[Dom / Römer];2021-11-08T22:52:00.918+01:00
0.44063926;2021-11-08T22:55:00.000+01:00;735;0;1314;2[Zeil];2021-11-08T22:52:00.918+01:00
0.1598023;2021-11-08T23:00:00.000+01:00;510;150;607;1[Anlagenring];2021-11-08T22:57:00.485+01:00
0.01923077;2021-11-08T23:00:00.000+01:00;357;0;364;4[Bahnhofsviertel];2021-11-08T22:57:00.485+01:00
0.3910931;2021-11-08T23:00:00.000+01:00;752;0;1235;5[Dom / Römer];2021-11-08T22:57:00.485+01:00
0.43835616;2021-11-08T23:00:00.000+01:00;738;0;1314;2[Zeil];2021-11-08T22:57:00.485+01:00
0.12191104;2021-11-08T23:26:00.000+01:00;533;150;607;1[Anlagenring];2021-11-08T23:22:02.442+01:00
0.01923077;2021-11-08T23:26:00.000+01:00;357;0;364;4[Bahnhofsviertel];2021-11-08T23:22:02.442+01:00
0.38218623;2021-11-08T23:26:00.000+01:00;763;0;1235;5[Dom / Römer];2021-11-08T23:22:02.442+01:00
0.31312218;2021-11-08T23:26:00.000+01:00;1518;70;2210;2[Zeil];2021-11-08T23:22:02.442+01:00
0.11037891;2021-11-08T23:46:00.000+01:00;540;150;607;1[Anlagenring];2021-11-08T23:42:01.748+01:00
0.016483517;2021-11-08T23:46:00.000+01:00;358;0;364;4[Bahnhofsviertel];2021-11-08T23:42:01.748+01:00
0.3716599;2021-11-08T23:46:00.000+01:00;776;0;1235;5[Dom / Römer];2021-11-08T23:42:01.748+01:00
0.31357467;2021-11-08T23:46:00.000+01:00;1517;70;2210;2[Zeil];2021-11-08T23:42:01.748+01:00
0.10873146;2021-11-08T23:51:00.000+01:00;541;150;607;1[Anlagenring];2021-11-08T23:52:02.569+01:00
0.016483517;2021-11-08T23:51:00.000+01:00;358;0;364;4[Bahnhofsviertel];2021-11-08T23:52:02.569+01:00
0.3708502;2021-11-08T23:51:00.000+01:00;777;0;1235;5[Dom / Römer];2021-11-08T23:52:02.569+01:00
0.3122172;2021-11-08T23:51:00.000+01:00;1520;70;2210;2[Zeil];2021-11-08T23:52:02.569+01:00
0.10214168;2021-11-09T00:22:00.000+01:00;545;150;607;1[Anlagenring];2021-11-09T00:22:01.845+01:00
0.016483517;2021-11-09T00:22:00.000+01:00;358;0;364;4[Bahnhofsviertel];2021-11-09T00:22:01.845+01:00
0.3651822;2021-11-09T00:22:00.000+01:00;784;0;1235;5[Dom / Römer];2021-11-09T00:22:01.845+01:00
0.26993465;2021-11-09T00:22:00.000+01:00;1117;70;1530;2[Zeil];2021-11-09T00:22:01.845+01:00
0.098846786;2021-11-09T00:37:00.000+01:00;547;150;607;1[Anlagenring];2021-11-09T00:37:01.998+01:00
0.013736264;2021-11-09T00:37:00.000+01:00;359;0;364;4[Bahnhofsviertel];2021-11-09T00:37:01.998+01:00
0.36275303;2021-11-09T00:37:00.000+01:00;787;0;1235;5[Dom / Römer];2021-11-09T00:37:01.998+01:00
0.26732028;2021-11-09T00:37:00.000+01:00;1121;70;1530;2[Zeil];2021-11-09T00:37:01.998+01:00
0.09719934;2021-11-09T00:53:00.000+01:00;548;150;607;1[Anlagenring];2021-11-09T00:52:01.787+01:00
0.013736264;2021-11-09T00:53:00.000+01:00;359;0;364;4[Bahnhofsviertel];2021-11-09T00:52:01.787+01:00
0.36356276;2021-11-09T00:53:00.000+01:00;786;0;1235;5[Dom / Römer];2021-11-09T00:52:01.787+01:00
0.4858044;2021-11-09T00:53:00.000+01:00;326;0;634;2[Zeil];2021-11-09T00:52:01.787+01:00
0.09719934;2021-11-09T01:03:00.000+01:00;548;150;607;1[Anlagenring];2021-11-09T01:02:01.898+01:00
0.010989011;2021-11-09T01:03:00.000+01:00;360;0;364;4[Bahnhofsviertel];2021-11-09T01:02:01.898+01:00
0.36275303;2021-11-09T01:03:00.000+01:00;787;0;1235;5[Dom / Römer];2021-11-09T01:02:01.898+01:00
0.26732028;2021-11-09T01:03:00.000+01:00;1121;70;1530;2[Zeil];2021-11-09T01:02:01.898+01:00
0.092257;2021-11-09T02:14:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T02:12:00.894+01:00
0.008241759;2021-11-09T02:14:00.000+01:00;361;0;364;4[Bahnhofsviertel];2021-11-09T02:12:00.894+01:00
0.35951418;2021-11-09T02:14:00.000+01:00;791;0;1235;5[Dom / Römer];2021-11-09T02:12:00.894+01:00
0.4858044;2021-11-09T02:14:00.000+01:00;326;0;634;2[Zeil];2021-11-09T02:12:00.894+01:00
0.092257;2021-11-09T03:15:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T03:12:01.009+01:00
0.0054945056;2021-11-09T03:15:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T03:12:01.009+01:00
0.35951418;2021-11-09T03:15:00.000+01:00;791;0;1235;5[Dom / Römer];2021-11-09T03:12:01.009+01:00
0.4873817;2021-11-09T03:15:00.000+01:00;325;0;634;2[Zeil];2021-11-09T03:12:01.009+01:00
0.092257;2021-11-09T03:45:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T03:42:02.702+01:00
0.0054945056;2021-11-09T03:45:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T03:42:02.702+01:00
0.35708502;2021-11-09T03:45:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T03:42:02.702+01:00
0.26666668;2021-11-09T03:45:00.000+01:00;1122;70;1530;2[Zeil];2021-11-09T03:42:02.702+01:00
0.092257;2021-11-09T04:00:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T03:57:00.660+01:00
0.0054945056;2021-11-09T04:00:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T03:57:00.660+01:00
0.35708502;2021-11-09T04:00:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T03:57:00.660+01:00
0.4858044;2021-11-09T04:00:00.000+01:00;326;0;634;2[Zeil];2021-11-09T03:57:00.660+01:00
0.092257;2021-11-09T04:20:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T04:17:02.408+01:00
0.0054945056;2021-11-09T04:20:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T04:17:02.408+01:00
0.35708502;2021-11-09T04:20:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T04:17:02.408+01:00
0.48895898;2021-11-09T04:20:00.000+01:00;324;0;634;2[Zeil];2021-11-09T04:17:02.408+01:00
0.092257;2021-11-09T04:40:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T04:37:00.304+01:00
0.0054945056;2021-11-09T04:40:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T04:37:00.304+01:00
0.35708502;2021-11-09T04:40:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T04:37:00.304+01:00
0.4873817;2021-11-09T04:40:00.000+01:00;325;0;634;2[Zeil];2021-11-09T04:37:00.304+01:00
0.092257;2021-11-09T04:55:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T04:52:02.675+01:00
0.0054945056;2021-11-09T04:55:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T04:52:02.675+01:00
0.35708502;2021-11-09T04:55:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T04:52:02.675+01:00
0.4873817;2021-11-09T04:55:00.000+01:00;325;0;634;2[Zeil];2021-11-09T04:52:02.675+01:00
0.092257;2021-11-09T05:05:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T05:02:01.932+01:00
0.0054945056;2021-11-09T05:05:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T05:02:01.932+01:00
0.35708502;2021-11-09T05:05:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T05:02:01.932+01:00
0.26666668;2021-11-09T05:05:00.000+01:00;1122;70;1530;2[Zeil];2021-11-09T05:02:01.932+01:00
0.092257;2021-11-09T05:35:00.000+01:00;551;150;607;1[Anlagenring];2021-11-09T05:32:01.283+01:00
0.0054945056;2021-11-09T05:35:00.000+01:00;362;0;364;4[Bahnhofsviertel];2021-11-09T05:32:01.283+01:00
0.35789475;2021-11-09T05:35:00.000+01:00;793;0;1235;5[Dom / Römer];2021-11-09T05:32:01.283+01:00
0.26732028;2021-11-09T05:35:00.000+01:00;1121;70;1530;2[Zeil];2021-11-09T05:32:01.283+01:00
0.09555189;2021-11-09T06:01:00.000+01:00;549;150;607;1[Anlagenring];2021-11-09T05:57:00.238+01:00
0.024725275;2021-11-09T06:01:00.000+01:00;355;0;364;4[Bahnhofsviertel];2021-11-09T05:57:00.238+01:00
0.35708502;2021-11-09T06:01:00.000+01:00;794;0;1235;5[Dom / Römer];2021-11-09T05:57:00.238+01:00
0.48895898;2021-11-09T06:01:00.000+01:00;324;0;634;2[Zeil];2021-11-09T05:57:00.238+01:00
0.1059246;2021-11-09T06:21:00.000+01:00;498;200;557;1[Anlagenring];2021-11-09T06:17:01.216+01:00
0.046703298;2021-11-09T06:21:00.000+01:00;347;0;364;4[Bahnhofsviertel];2021-11-09T06:17:01.216+01:00
0.35870445;2021-11-09T06:21:00.000+01:00;792;0;1235;5[Dom / Römer];2021-11-09T06:17:01.216+01:00
0.45890412;2021-11-09T06:21:00.000+01:00;711;0;1314;2[Zeil];2021-11-09T06:17:01.216+01:00
0.11310592;2021-11-09T06:36:00.000+01:00;494;200;557;1[Anlagenring];2021-11-09T06:32:00.760+01:00
0.06593407;2021-11-09T06:36:00.000+01:00;340;0;364;4[Bahnhofsviertel];2021-11-09T06:32:00.760+01:00
0.36032388;2021-11-09T06:36:00.000+01:00;790;0;1235;5[Dom / Römer];2021-11-09T06:32:00.760+01:00
0.46042618;2021-11-09T06:36:00.000+01:00;709;0;1314;2[Zeil];2021-11-09T06:32:00.760+01:00
